Provider,PotentialFraud,IP_TotalClaims,IP_TotalReimbursed,IP_AvgReimbursed,IP_MaxReimbursed,IP_AvgLOS,IP_MaxLOS,IP_AvgDiagnosisCount,IP_AvgProcedureCount,IP_AvgDeductible,IP_UniquePatients,IP_UniqueAttendingPhysicians,IP_UniqueOperatingPhysicians,IP_AvgPatientAge,IP_AvgChronicConds,IP_DeadPatientCount,IP_AvgClaimDuration,IP_TotalDeductible,OP_TotalClaims,OP_TotalReimbursed,OP_AvgReimbursed,OP_MaxReimbursed,OP_AvgDiagnosisCount,OP_AvgProcedureCount,OP_AvgDeductible,OP_UniquePatients,OP_UniqueAttendingPhysicians,OP_UniqueOperatingPhysicians,OP_AvgPatientAge,OP_AvgChronicConds,OP_DeadPatientCount,OP_AvgClaimDuration,OP_TotalDeductible,IP_ReimbursedPerPatient,OP_ReimbursedPerPatient,IP_ClaimsPerPatient,OP_ClaimsPerPatient,TotalClaims,TotalReimbursed,TotalUniquePatients
PRV52349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,20410.0,206.16161616161617,2100.0,2.494949494949495,0.0,1.9191919191919191,94.0,57.0,15.0,75.21212121212122,4.383838383838384,0.0,1.5151515151515151,190.0,0.0,214.8421052631579,0.0,1.0421052631578946,99.0,20410.0,94.0
PRV52350,0,7.0,30000.0,4285.714285714285,9000.0,3.7142857142857144,5.0,7.428571428571429,0.2857142857142857,1068.0,7.0,3.0,2.0,77.28571428571429,5.428571428571429,0.0,3.7142857142857144,7476.0,33.0,8660.0,262.42424242424244,1500.0,2.757575757575758,0.0,5.454545454545454,23.0,14.0,5.0,74.15151515151516,4.909090909090909,0.0,1.5454545454545454,180.0,3750.0,360.8333333333333,0.875,1.375,40.0,38660.0,30.0
PRV52351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,103700.0,244.0,3300.0,2.6682352941176473,0.0,3.388235294117647,362.0,113.0,34.0,71.99529411764706,4.3223529411764705,3.0,1.275294117647059,1440.0,0.0,285.6749311294766,0.0,1.1707988980716253,425.0,103700.0,362.0
PRV52352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,9660.0,301.875,2700.0,2.40625,0.0,1.5625,32.0,17.0,6.0,66.53125,4.25,1.0,1.4375,50.0,0.0,292.72727272727275,0.0,0.9696969696969697,32.0,9660.0,32.0
PRV52353,0,6.0,140000.0,23333.333333333332,100000.0,7.333333333333333,15.0,8.333333333333334,0.8333333333333334,1068.0,4.0,4.0,3.0,70.16666666666667,7.0,0.0,7.333333333333333,6408.0,42.0,10420.0,248.0952380952381,1300.0,2.5714285714285716,0.0,0.7142857142857143,41.0,19.0,4.0,69.92857142857143,4.142857142857143,0.0,1.2619047619047619,30.0,28000.0,248.0952380952381,1.2,1.0,48.0,150420.0,45.0
PRV52354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,19400.0,293.93939393939394,3000.0,2.621212121212121,0.0,5.0,33.0,7.0,3.0,76.22727272727273,4.075757575757576,0.0,0.9848484848484849,330.0,0.0,570.5882352941177,0.0,1.9411764705882353,66.0,19400.0,33.0
PRV52355,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,24170.0,383.6507936507937,3300.0,2.8095238095238093,0.0,6.349206349206349,26.0,5.0,4.0,64.28571428571429,4.714285714285714,2.0,1.1587301587301588,400.0,0.0,895.1851851851852,0.0,2.3333333333333335,63.0,24170.0,26.0
PRV52356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,22350.0,228.0612244897959,2700.0,2.5408163265306123,0.0,3.061224489795918,63.0,12.0,7.0,70.4795918367347,4.408163265306122,1.0,1.8061224489795917,300.0,0.0,349.21875,0.0,1.53125,98.0,22350.0,63.0
PRV52357,0,8.0,69000.0,8625.0,15000.0,5.625,15.0,7.375,0.75,1068.0,7.0,6.0,5.0,73.125,6.375,0.0,5.625,8544.0,97.0,29830.0,307.5257731958763,3300.0,2.4742268041237114,0.0,2.268041237113402,79.0,22.0,5.0,71.51546391752578,4.237113402061856,1.0,1.4639175257731958,220.0,8625.0,372.875,1.0,1.2125,105.0,98830.0,86.0
PRV52358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5180.0,287.77777777777777,800.0,2.9444444444444446,0.0,5.555555555555555,17.0,9.0,3.0,69.22222222222223,5.333333333333333,0.0,3.0,100.0,0.0,287.77777777777777,0.0,1.0,18.0,5180.0,17.0
PRV52359,0,42.0,413000.0,9833.333333333334,30000.0,4.976190476190476,17.0,8.333333333333334,0.7380952380952381,1068.0,39.0,24.0,21.0,76.28571428571429,5.690476190476191,0.0,4.976190476190476,44856.0,65.0,13430.0,206.6153846153846,3100.0,2.5384615384615383,0.0,4.461538461538462,60.0,35.0,10.0,74.56923076923077,3.9076923076923076,0.0,1.0461538461538462,290.0,10325.0,220.1639344262295,1.05,1.0655737704918034,107.0,426430.0,99.0
PRV52361,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,44230.0,279.9367088607595,3300.0,2.411392405063291,0.0,6.772151898734177,145.0,71.0,21.0,74.35443037974683,4.094936708860759,1.0,0.9556962025316456,1070.0,0.0,302.94520547945206,0.0,1.082191780821918,158.0,44230.0,145.0
PRV52362,0,9.0,90300.0,10033.333333333334,35000.0,6.222222222222222,12.0,8.11111111111111,0.6666666666666666,1068.0,8.0,9.0,4.0,75.77777777777777,5.555555555555555,0.0,6.222222222222222,9612.0,145.0,35330.0,243.6551724137931,3000.0,2.5724137931034483,0.0,3.586206896551724,125.0,51.0,17.0,73.58620689655173,4.689655172413793,0.0,0.9241379310344827,520.0,10033.333333333334,280.3968253968254,1.0,1.1507936507936507,154.0,125630.0,133.0
PRV52365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,202130.0,273.51826792963465,3300.0,2.602165087956698,0.0,3.044654939106901,381.0,9.0,9.0,72.57510148849796,4.508795669824087,4.0,1.3301759133964817,2250.0,0.0,529.1361256544502,0.0,1.9345549738219896,739.0,202130.0,381.0
PRV52366,0,25.0,226300.0,9052.0,31000.0,4.36,12.0,8.64,0.84,1068.0,25.0,19.0,12.0,70.68,6.04,1.0,4.36,26700.0,191.0,54580.0,285.75916230366494,3300.0,2.743455497382199,0.0,2.5654450261780104,118.0,53.0,25.0,72.26178010471205,4.654450261780105,3.0,1.387434554973822,490.0,8703.846153846154,458.65546218487395,0.9615384615384616,1.6050420168067228,216.0,280880.0,143.0
PRV52367,0,4.0,59000.0,14750.0,29000.0,6.75,13.0,9.25,1.5,1068.0,4.0,3.0,2.0,79.75,6.0,0.0,6.75,4272.0,293.0,97620.0,333.1740614334471,11100.0,2.638225255972696,0.0,1.7064846416382253,176.0,48.0,21.0,70.50511945392492,4.559726962457338,1.0,1.1945392491467577,500.0,11800.0,551.5254237288135,0.8,1.655367231638418,297.0,156620.0,180.0
PRV52369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,163780.0,299.41499085923215,4400.0,2.7989031078610602,0.0,3.0895795246800732,358.0,27.0,22.0,72.02925045703839,4.83546617915905,3.0,1.4442413162705667,1690.0,0.0,456.2116991643454,0.0,1.5236768802228413,547.0,163780.0,358.0
PRV52371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,17370.0,241.25,3300.0,2.7222222222222223,0.0,7.083333333333333,50.0,18.0,10.0,73.5,4.277777777777778,0.0,1.2083333333333333,510.0,0.0,340.5882352941176,0.0,1.411764705882353,72.0,17370.0,50.0
PRV52372,0,27.0,268000.0,9925.925925925925,27000.0,6.0,19.0,9.037037037037036,0.7407407407407407,1068.0,24.0,1.0,1.0,75.96296296296296,6.148148148148148,0.0,6.0,28836.0,97.0,24040.0,247.83505154639175,3300.0,2.381443298969072,0.0,1.3402061855670102,56.0,24.0,10.0,74.05154639175258,4.288659793814433,1.0,0.9896907216494846,130.0,10720.0,421.7543859649123,1.08,1.7017543859649122,124.0,292040.0,80.0
PRV52373,0,3.0,38000.0,12666.666666666666,24000.0,3.6666666666666665,5.0,6.0,2.6666666666666665,1068.0,3.0,3.0,3.0,67.33333333333333,4.333333333333333,0.0,3.6666666666666665,3204.0,20.0,5710.0,285.5,2400.0,2.1,0.0,0.0,19.0,12.0,3.0,70.15,4.6,0.0,2.05,0.0,9500.0,285.5,0.75,1.0,23.0,43710.0,22.0
PRV52374,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,68780.0,301.6666666666667,3300.0,2.7719298245614037,0.0,3.9035087719298245,102.0,11.0,10.0,73.04385964912281,4.337719298245614,0.0,1.8333333333333333,890.0,0.0,667.7669902912621,0.0,2.2135922330097086,228.0,68780.0,102.0
PRV52377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,13700.0,311.3636363636364,2500.0,2.1818181818181817,0.0,1.5909090909090908,44.0,26.0,4.0,71.5,4.340909090909091,0.0,0.6818181818181818,70.0,0.0,304.44444444444446,0.0,0.9777777777777777,44.0,13700.0,44.0
PRV52378,0,3.0,11000.0,3666.6666666666665,7000.0,11.0,27.0,8.666666666666666,0.6666666666666666,1068.0,3.0,2.0,1.0,73.33333333333333,7.0,0.0,11.0,3204.0,9.0,920.0,102.22222222222223,500.0,2.888888888888889,0.0,0.0,9.0,8.0,1.0,75.77777777777777,4.333333333333333,0.0,2.2222222222222223,0.0,2750.0,92.0,0.75,0.9,12.0,11920.0,12.0
PRV52380,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,280.0,70.0,100.0,2.0,0.0,0.0,4.0,3.0,1.0,73.25,4.0,0.0,5.0,0.0,0.0,56.0,0.0,0.8,4.0,280.0,4.0
PRV52381,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,33460.0,418.25,3300.0,2.825,0.0,2.875,31.0,9.0,5.0,76.45,4.8125,1.0,2.2875,230.0,0.0,1045.625,0.0,2.5,80.0,33460.0,31.0
PRV52383,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,15540.0,210.0,1700.0,2.675675675675676,0.0,2.1621621621621623,51.0,20.0,13.0,70.21621621621621,4.837837837837838,1.0,1.3918918918918919,160.0,0.0,298.84615384615387,0.0,1.4230769230769231,74.0,15540.0,51.0
PRV52384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,7880.0,238.78787878787878,3300.0,3.0303030303030303,0.0,12.727272727272727,32.0,21.0,7.0,75.39393939393939,4.484848484848484,0.0,0.0,420.0,0.0,238.78787878787878,0.0,1.0,33.0,7880.0,32.0
PRV52385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7140.0,324.54545454545456,3300.0,3.227272727272727,0.0,2.727272727272727,19.0,15.0,3.0,73.5,3.727272727272727,0.0,0.7272727272727273,60.0,0.0,357.0,0.0,1.1,22.0,7140.0,19.0
PRV52386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,55300.0,233.33333333333334,3300.0,2.6160337552742616,0.0,3.5443037974683542,161.0,24.0,15.0,72.43037974683544,4.329113924050633,1.0,1.9451476793248945,840.0,0.0,341.358024691358,0.0,1.462962962962963,237.0,55300.0,161.0
PRV52387,0,13.0,106000.0,8153.846153846154,21000.0,4.769230769230769,12.0,7.384615384615385,0.6923076923076923,1068.0,11.0,10.0,4.0,77.23076923076923,4.923076923076923,0.0,4.769230769230769,13884.0,50.0,15740.0,314.8,2800.0,2.78,0.0,1.2,28.0,22.0,5.0,66.94,4.54,0.0,1.68,60.0,8833.333333333334,542.7586206896551,1.0833333333333333,1.7241379310344827,63.0,121740.0,39.0
PRV52389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,44690.0,261.34502923976606,2500.0,2.5146198830409356,0.0,2.456140350877193,139.0,86.0,23.0,71.36842105263158,4.807017543859649,2.0,1.6608187134502923,420.0,0.0,319.2142857142857,0.0,1.2214285714285715,171.0,44690.0,139.0
PRV52390,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6400.0,177.77777777777777,800.0,2.8055555555555554,0.0,3.611111111111111,34.0,15.0,6.0,70.22222222222223,4.555555555555555,1.0,2.25,130.0,0.0,182.85714285714286,0.0,1.0285714285714285,36.0,6400.0,34.0
PRV52391,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9030.0,410.45454545454544,3300.0,2.4545454545454546,0.0,9.090909090909092,15.0,9.0,1.0,73.22727272727273,4.045454545454546,0.0,2.6363636363636362,200.0,0.0,564.375,0.0,1.375,22.0,9030.0,15.0
PRV52392,0,5.0,50000.0,10000.0,17000.0,6.6,13.0,8.8,0.4,1068.0,4.0,3.0,3.0,80.6,6.0,0.0,6.6,5340.0,122.0,35980.0,294.91803278688525,3200.0,2.5655737704918034,0.0,1.8032786885245902,54.0,12.0,7.0,69.41803278688525,5.131147540983607,1.0,1.1721311475409837,220.0,10000.0,654.1818181818181,1.0,2.2181818181818183,127.0,85980.0,58.0
PRV52393,0,16.0,178000.0,11125.0,37000.0,8.875,35.0,8.125,0.8125,1068.0,12.0,9.0,8.0,66.0,6.0625,2.0,8.875,16020.0,75.0,19430.0,259.06666666666666,3200.0,2.506666666666667,0.0,2.4,56.0,1.0,1.0,69.61333333333333,4.546666666666667,1.0,0.7866666666666666,180.0,13692.307692307691,340.87719298245617,1.2307692307692308,1.3157894736842106,91.0,197430.0,68.0
PRV52394,0,3.0,16000.0,5333.333333333333,8000.0,7.0,12.0,8.666666666666666,0.6666666666666666,1068.0,3.0,3.0,2.0,80.33333333333333,6.333333333333333,0.0,7.0,3204.0,115.0,39530.0,343.7391304347826,3300.0,2.739130434782609,0.0,4.782608695652174,93.0,44.0,13.0,72.48695652173913,4.373913043478261,0.0,2.130434782608696,550.0,4000.0,420.531914893617,0.75,1.2234042553191489,118.0,55530.0,96.0
PRV52395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,268430.0,294.3311403508772,5100.0,2.606359649122807,0.0,3.3771929824561404,444.0,27.0,24.0,72.82675438596492,4.541666666666667,6.0,1.518640350877193,3080.0,0.0,603.2134831460675,0.0,2.049438202247191,912.0,268430.0,444.0
PRV52396,1,17.0,148000.0,8705.882352941177,17000.0,6.0,35.0,8.352941176470589,0.7647058823529411,1068.0,16.0,7.0,10.0,72.94117647058823,5.529411764705882,0.0,6.0,18156.0,23.0,8300.0,360.8695652173913,2500.0,2.347826086956522,0.0,0.0,20.0,15.0,5.0,75.04347826086956,6.0,0.0,0.9130434782608695,0.0,8705.882352941177,395.23809523809524,1.0,1.0952380952380953,40.0,156300.0,36.0
PRV52397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1010.0,126.25,600.0,2.125,0.0,8.75,8.0,6.0,0.0,82.625,6.625,0.0,4.25,70.0,0.0,112.22222222222223,0.0,0.8888888888888888,8.0,1010.0,8.0
PRV52398,0,12.0,188000.0,15666.666666666666,99000.0,5.416666666666667,14.0,8.666666666666666,0.75,1068.0,11.0,8.0,5.0,73.66666666666667,5.916666666666667,0.0,5.416666666666667,11748.0,36.0,9890.0,274.72222222222223,2300.0,2.2777777777777777,0.0,3.3333333333333335,30.0,19.0,7.0,76.66666666666667,4.444444444444445,0.0,1.5277777777777777,120.0,15666.666666666666,319.03225806451616,1.0,1.1612903225806452,48.0,197890.0,41.0
PRV52399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,118800.0,273.7327188940092,3300.0,2.5737327188940093,0.0,2.6497695852534564,277.0,6.0,5.0,71.21658986175115,4.407834101382488,1.0,0.543778801843318,1150.0,0.0,427.33812949640287,0.0,1.5611510791366907,434.0,118800.0,277.0
PRV52400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,64710.0,280.12987012987014,3300.0,2.6493506493506493,0.0,2.207792207792208,120.0,7.0,7.0,73.41125541125541,4.683982683982684,2.0,1.7705627705627707,510.0,0.0,534.7933884297521,0.0,1.9090909090909092,231.0,64710.0,120.0
PRV52401,0,4.0,51000.0,12750.0,36000.0,4.25,5.0,8.25,0.75,1068.0,4.0,3.0,2.0,63.75,4.0,0.0,4.25,4272.0,137.0,27400.0,200.0,2800.0,2.54014598540146,0.0,5.328467153284672,50.0,22.0,11.0,73.99270072992701,4.576642335766423,0.0,0.948905109489051,730.0,10200.0,537.2549019607843,0.8,2.6862745098039214,141.0,78400.0,54.0
PRV52402,0,57.0,535000.0,9385.964912280702,52000.0,5.456140350877193,35.0,8.350877192982455,0.6666666666666666,1068.0,56.0,1.0,1.0,70.33333333333333,5.982456140350878,0.0,5.456140350877193,59808.0,152.0,42120.0,277.10526315789474,3300.0,2.7171052631578947,0.0,2.8289473684210527,130.0,1.0,1.0,74.38815789473684,4.394736842105263,3.0,1.0,430.0,9385.964912280702,321.5267175572519,1.0,1.1603053435114503,209.0,577120.0,186.0
PRV52403,0,2.0,13000.0,6500.0,10000.0,4.0,4.0,8.5,0.5,1068.0,2.0,1.0,1.0,70.0,4.5,0.0,4.0,2136.0,214.0,49760.0,232.52336448598132,3300.0,2.7757009345794392,0.0,2.2429906542056073,83.0,24.0,14.0,67.85046728971963,4.196261682242991,4.0,1.5794392523364487,480.0,4333.333333333333,592.3809523809524,0.6666666666666666,2.5476190476190474,216.0,62760.0,85.0
PRV52404,0,7.0,59000.0,8428.57142857143,18000.0,7.428571428571429,21.0,6.285714285714286,0.2857142857142857,1068.0,6.0,2.0,1.0,79.14285714285714,4.571428571428571,0.0,7.428571428571429,7476.0,20.0,1610.0,80.5,500.0,2.35,0.0,8.0,20.0,9.0,1.0,74.1,4.05,0.0,0.95,160.0,8428.57142857143,76.66666666666667,1.0,0.9523809523809523,27.0,60610.0,26.0
PRV52405,0,22.0,169000.0,7681.818181818182,29000.0,4.0,14.0,7.909090909090909,0.5909090909090909,1068.0,22.0,7.0,6.0,71.0909090909091,5.5,0.0,4.0,23496.0,67.0,20070.0,299.55223880597015,3100.0,2.716417910447761,0.0,1.6417910447761195,51.0,13.0,5.0,71.08955223880596,4.447761194029851,1.0,2.7611940298507465,110.0,7347.826086956522,385.96153846153845,0.9565217391304348,1.2884615384615385,89.0,189070.0,73.0
PRV52406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,13420.0,213.015873015873,2800.0,2.8095238095238093,0.0,2.0634920634920637,44.0,8.0,5.0,70.63492063492063,3.7777777777777777,2.0,0.9841269841269841,130.0,0.0,298.22222222222223,0.0,1.4,63.0,13420.0,44.0
PRV52407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,15970.0,371.3953488372093,4080.0,2.8372093023255816,0.0,9.534883720930232,18.0,5.0,4.0,72.97674418604652,4.325581395348837,0.0,0.5348837209302325,410.0,0.0,840.5263157894736,0.0,2.263157894736842,43.0,15970.0,18.0
PRV52408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4270.0,147.24137931034483,1000.0,2.5172413793103448,0.0,2.7586206896551726,12.0,12.0,5.0,69.86206896551724,4.655172413793103,0.0,1.0344827586206897,80.0,0.0,328.46153846153845,0.0,2.230769230769231,29.0,4270.0,12.0
PRV52409,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2630.0,164.375,700.0,2.25,0.0,6.25,15.0,11.0,5.0,72.0625,4.125,1.0,0.0,100.0,0.0,164.375,0.0,1.0,16.0,2630.0,15.0
PRV52410,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,24310.0,419.13793103448273,3300.0,2.413793103448276,0.0,0.0,23.0,4.0,3.0,71.44827586206897,5.396551724137931,1.0,0.06896551724137931,0.0,0.0,1012.9166666666666,0.0,2.4166666666666665,58.0,24310.0,23.0
PRV52411,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,32010.0,347.9347826086956,2900.0,2.467391304347826,0.0,4.565217391304348,51.0,1.0,1.0,72.15217391304348,4.521739130434782,0.0,1.576086956521739,420.0,0.0,615.5769230769231,0.0,1.7692307692307692,92.0,32010.0,51.0
PRV52412,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,20340.0,322.85714285714283,3300.0,2.7936507936507935,0.0,1.1111111111111112,40.0,3.0,4.0,69.3015873015873,4.031746031746032,0.0,1.5396825396825398,70.0,0.0,496.0975609756098,0.0,1.5365853658536586,63.0,20340.0,40.0
PRV52414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,43600.0,330.3030303030303,3300.0,2.522727272727273,0.0,4.166666666666667,59.0,7.0,7.0,70.21212121212122,4.181818181818182,1.0,1.446969696969697,550.0,0.0,726.6666666666666,0.0,2.2,132.0,43600.0,59.0
PRV52415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,7500.0,182.9268292682927,2000.0,3.048780487804878,0.0,9.512195121951219,13.0,6.0,5.0,64.8048780487805,3.8048780487804876,0.0,1.0731707317073171,390.0,0.0,535.7142857142857,0.0,2.9285714285714284,41.0,7500.0,13.0
PRV52416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,9650.0,229.76190476190476,1000.0,2.8095238095238093,0.0,5.476190476190476,22.0,2.0,2.0,72.45238095238095,2.857142857142857,0.0,0.14285714285714285,230.0,0.0,419.5652173913044,0.0,1.826086956521739,42.0,9650.0,22.0
PRV52417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4210.0,210.5,1100.0,2.45,0.0,6.0,7.0,1.0,1.0,77.6,5.75,0.0,2.05,120.0,0.0,526.25,0.0,2.5,20.0,4210.0,7.0
PRV52418,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,7730.0,220.85714285714286,1700.0,2.3714285714285714,0.0,4.285714285714286,24.0,5.0,3.0,71.31428571428572,4.057142857142857,0.0,1.4285714285714286,150.0,0.0,309.2,0.0,1.4,35.0,7730.0,24.0
PRV52419,0,5.0,68000.0,13600.0,32000.0,8.8,21.0,9.2,2.0,1068.0,3.0,2.0,2.0,70.0,8.4,0.0,8.8,4272.0,107.0,45470.0,424.95327102803736,3300.0,2.8130841121495327,0.0,2.5233644859813085,34.0,12.0,9.0,73.23364485981308,5.5514018691588785,0.0,2.6448598130841123,270.0,17000.0,1299.142857142857,1.25,3.057142857142857,112.0,113470.0,37.0
PRV52420,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,78050.0,553.5460992907801,11080.0,2.971631205673759,0.0,0.7092198581560284,47.0,3.0,3.0,73.87943262411348,4.921985815602837,2.0,3.234042553191489,100.0,0.0,1626.0416666666667,0.0,2.9375,141.0,78050.0,47.0
PRV52421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,33550.0,353.1578947368421,3300.0,2.5473684210526315,0.0,2.1052631578947367,63.0,6.0,4.0,70.87368421052632,3.8526315789473684,1.0,2.0105263157894737,200.0,0.0,524.21875,0.0,1.484375,95.0,33550.0,63.0
PRV52422,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,26400.0,455.17241379310343,7200.0,2.7241379310344827,0.0,5.172413793103448,33.0,7.0,5.0,71.62068965517241,4.586206896551724,0.0,2.8448275862068964,300.0,0.0,776.4705882352941,0.0,1.7058823529411764,58.0,26400.0,33.0
PRV52423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,11480.0,212.59259259259258,3000.0,2.814814814814815,0.0,3.3333333333333335,30.0,7.0,6.0,71.5,4.62962962962963,0.0,1.2222222222222223,180.0,0.0,370.3225806451613,0.0,1.7419354838709677,54.0,11480.0,30.0
PRV52425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3570.0,155.2173913043478,1200.0,2.608695652173913,0.0,3.0434782608695654,8.0,3.0,2.0,74.04347826086956,5.260869565217392,0.0,0.0,70.0,0.0,396.6666666666667,0.0,2.5555555555555554,23.0,3570.0,8.0
PRV52427,0,3.0,30000.0,10000.0,18000.0,3.0,7.0,7.0,0.0,1068.0,3.0,2.0,1.0,73.66666666666667,6.333333333333333,0.0,3.0,3204.0,16.0,6850.0,428.125,3300.0,3.0,0.0,0.0,10.0,7.0,2.0,70.6875,4.4375,0.0,1.25,0.0,7500.0,622.7272727272727,0.75,1.4545454545454546,19.0,36850.0,13.0
